BL	116	14/09/1994	38.00	85.3848	204.9718
BL	116	08/07/1997	39.60	85.3848	204.9718
BL	116	12/08/1998	39.50	85.3848	204.9718
BL	163	30/07/1994	27.70	85.9218	128.6911
BL	163	20/09/1998	27.90	85.9220	128.6914
BL	167	31/07/1994	35.40	52.5349	120.7919
BL	167	19/09/1998	35.40	52.5352	120.7920
BL	169	31/07/1994	39.80	42.2115	111.1757
BL	169	11/09/1998	40.10	42.2113	111.1753
BL	169	19/09/1998	38.00	42.2113	111.1753
BL	170	31/07/1994	35.40	46.1373	108.5783
BL	170	24/07/1997	36.90	46.1375	108.5794
BL	170	24/09/1998	38.50	46.1375	108.5794
BL	171	31/07/1994	38.90	52.6840	116.1323
BL	171	24/09/1998	38.40	52.6843	116.1327
BL	177	31/07/1994	17.56	81.7547	97.1748
BL	177	23/07/1997	17.70	81.7547	97.1750
BL	177	24/09/1998	19.70	81.7547	97.1750
BL	178	31/07/1994	17.46	86.6215	89.2954
BL	178	24/09/1998	19.60	86.6217	89.2954
BL	180	01/08/1994	20.87	94.8246	74.3996
BL	180	23/09/1998	23.50	94.8245	74.3994
BL	195	01/09/1994	14.56	101.3844	85.3832
BL	195	22/09/1998	19.30	101.3844	85.3832
BL	491	10/09/1994	23.87	116.1618	189.8498
BL	491	16/09/1997	25.20	116.1618	189.8498
BL	492	10/09/1994	28.30	103.5787	191.4144
BL	492	16/09/1997	30.00	103.5787	191.4144
BL	499	11/09/1994	30.50	117.9098	210.2721
BL	499	08/07/1997	32.70	117.9098	210.2721
BL	499	17/09/1997	30.80	117.9098	210.2721
BL	500	11/09/1994	33.00	111.8995	207.7537
BL	500	24/07/1997	34.20	111.8995	207.7537
BL	501	11/09/1994	29.70	107.5489	212.6026
BL	501	17/09/1997	30.00	107.5489	212.6026
BL	501	21/10/1998	31.20	107.5489	212.6026
BL	502	11/09/1994	31.00	98.9185	217.2856
BL	502	17/09/1997	33.00	98.9185	217.2856
BL	502	21/10/1998	33.90	98.9185	217.2856
BL	503	11/09/1994	33.50	98.8360	223.1767
BL	503	13/07/1997	34.80	98.8360	223.1767
BL	503	17/09/1997	36.70	98.8360	223.1767
BL	511	12/09/1994	22.63	173.3385	241.7629
BL	511	17/10/1998	26.00	173.3385	241.7629
BL	515	12/09/1994	17.56	175.5815	238.2160
BL	515	16/10/1998	24.40	175.5815	238.2160
BL	520	12/09/1994	24.91	145.0528	230.9599
BL	520	16/10/1998	27.30	145.0528	230.9599
BL	527	13/09/1994	24.70	145.6789	214.7129
BL	527	19/09/1997	25.00	145.6789	214.7129
BL	539	24/09/1994	26.50	137.3272	202.0105
BL	539	25/09/1998	27.70	137.3272	202.0105
BL	541	24/09/1994	18.49	143.2721	193.4994
BL	541	06/08/1998	21.50	143.2721	193.4994
BL	575	19/09/1997	25.70	178.8902	205.8929
BL	575	21/10/1998	24.80	178.8902	205.8929
BL	576	19/09/1997	27.50	164.2586	203.6027
BL	576	25/09/1998	24.50	164.2586	203.6027
BL	577	19/09/1997	23.70	153.8401	201.1207
BL	577	25/09/1998	22.50	153.8401	201.1207
BL	578	19/09/1997	28.70	162.2302	207.4594
BL	578	12/08/1998	26.40	162.2302	207.4594
BL	579	19/09/1997	25.10	159.1377	210.2504
BL	579	16/10/1998	26.70	159.1377	210.2505
BL	580	08/07/1997	25.90	147.3670	211.5187
BL	580	13/07/1997	27.70	147.3670	211.5187
BL	580	19/09/1997	28.50	147.3670	211.5187
BL	580	12/08/1998	28.10	147.3670	211.5187
BL	582	08/07/1997	29.90	131.0567	210.7831
BL	582	17/09/1997	30.00	131.0567	210.7831
BL	582	12/08/1998	30.50	131.0567	210.7831
BL	584	08/07/1997	32.70	113.2710	209.6554
BL	584	17/09/1997	32.00	113.2710	209.6554
BL	584	12/08/1998	33.00	113.2710	209.6554
BL	585	08/07/1997	35.70	97.6133	205.7441
BL	585	12/08/1998	35.20	97.6133	205.7441
BL	586	08/07/1997	40.70	77.2419	209.2791
BL	586	12/08/1998	40.30	77.2419	209.2791
BL	587	08/07/1997	39.90	64.6909	213.7679
BL	587	12/08/1998	40.60	64.6909	213.7679
BL	647	13/07/1997	36.20	87.5384	229.2963
BL	647	20/10/1998	27.70	87.5384	229.2963
BL	656	19/09/1997	25.70	139.6418	217.9859
BL	656	16/10/1998	25.30	139.6418	217.9859
BL	705	23/07/1997	18.50	103.1370	90.0008
BL	705	11/09/1998	18.10	103.1370	90.0008
BL	705	22/09/1998	19.20	103.1370	90.0008
BL	707	24/07/1997	39.10	42.3859	83.9209
BL	707	23/09/1998	39.70	42.3859	83.9209
BL	708	09/08/1998	73.80	2.1356	175.0304
BL	708	24/07/1997	74.60	2.1356	175.0303
BL	708	30/09/1997	72.60	2.1356	175.0303
BL	756	03/09/1997	18.20	148.4241	134.5715
BL	756	03/09/1998	18.90	148.4241	134.5715
BL	758	03/09/1997	27.00	97.7553	127.4319
BL	758	20/09/1998	26.00	97.7553	127.4319
BL	767	04/09/1997	36.80	59.5205	118.6731
BL	767	24/09/1998	37.40	59.5205	118.6731
BL	781	16/09/1997	31.50	108.6327	192.9037
BL	781	25/09/1998	31.30	108.6327	192.9037
BL	783	16/09/1997	32.70	119.1495	202.2663
BL	783	25/09/1998	32.00	119.1495	202.2663
BL	785	17/09/1997	31.40	132.9082	206.1572
BL	785	25/09/1998	32.80	132.9082	206.1572
BL	853	01/10/1997	28.30	71.7590	66.6289
BL	853	23/09/1998	29.00	71.7590	66.6289
BL	929	07/08/1998	20.20	134.9716	152.8941
BL	929	08/08/1998	20.20	134.9716	152.8941
BL	1013	12/08/1998	21.50	186.1007	202.4469
