BL	81	30/09/1997	51.25	26.2765	354.675	0.04811775413440156
BL	83	30/09/1997	47.15	41.3617	353.435	0.008435791398036756
BL	84	30/09/1997	41.25	48.04885	6.2582	0.009642365197998376
BL	87	30/09/1997	40.6	46.01085	11.5388	0.003918695215935356
BL	88	30/09/1997	43.1	40.4132	18.366	0.059062283347368294
BL	89	30/09/1997	44.45	34.76375	27.59225	0.00894820167418297
BL	90	30/09/1997	47.65	24.66695	54.0109	0.011686182375328615
BL	92	30/09/1997	43.23333333333333	30.245833333333334	76.62193333333333	0.043135380965761964
BL	99	24/09/1998	40.75	33.05115	95.67415	0.05270765270807706
BL	104	24/07/1997	39.55	42.1795	111.1971	0.0020113656860553156
BL	106	24/09/1998	44.05	33.3781	125.56815	0.02347658723008693
BL	107	09/08/1998	58.56666666666666	11.392233333333332	186.4335	0.029902603583526408
BL	116	12/08/1998	39.03333333333333	85.3848	204.9718	0.024875645541806702
BL	163	20/09/1998	27.799999999999997	85.9219	128.69125	0.00572298653838031
BL	167	19/09/1998	35.4	52.53505	120.79195	0.0
BL	169	19/09/1998	39.3	42.21136666666667	111.17543333333333	0.03130865500229158
BL	170	24/09/1998	36.93333333333334	46.13743333333334	108.57903333333333	0.04547268574158705
BL	171	24/09/1998	38.65	52.68415	116.1325	0.01029101072231392
BL	177	24/09/1998	18.319999999999997	81.7547	97.17493333333334	0.07079295432995032
BL	178	24/09/1998	18.53	86.6216	89.2954	0.09187045740456631
BL	180	23/09/1998	22.185000000000002	94.82455	74.3995	0.09430480905276974
BL	195	22/09/1998	16.93	101.3844	85.3832	0.22271984115045868
BL	491	16/09/1997	24.535	116.1618	189.8498	0.04312241782557043
BL	492	16/09/1997	29.15	103.5787	191.4144	0.04639251180169028
BL	499	17/09/1997	31.333333333333332	117.9098	210.2721	0.04124856244437108
BL	500	24/07/1997	33.6	111.8995	207.7537	0.02841054031553099
BL	501	21/10/1998	30.3	107.5489	212.60260000000002	0.02837852066323405
BL	502	21/10/1998	32.63333333333333	98.9185	217.28560000000002	0.049276604190800134
BL	503	17/09/1997	35.0	98.836	223.1767	0.04981314290776291
BL	511	17/10/1998	24.314999999999998	173.3385	241.7629	0.11025369459895124
BL	515	16/10/1998	20.979999999999997	175.5815	238.216	0.25935112875264466
BL	520	16/10/1998	26.105	145.0528	230.9599	0.07283023780560545
BL	527	19/09/1997	24.85	145.6789	214.7129	0.009603562923559772
BL	539	25/09/1998	27.1	137.3272	202.0105	0.03522487655357338
BL	541	06/08/1998	19.994999999999997	143.2721	193.4994	0.11975195487836698
BL	575	21/10/1998	25.25	178.8902	205.8929	0.028354281819856563
BL	576	25/09/1998	26.0	164.2586	203.6027	0.09178789948094607
BL	577	25/09/1998	23.1	153.8401	201.1207	0.04132442227713587
BL	578	12/08/1998	27.549999999999997	162.2302	207.4594	0.06641157155427195
BL	579	16/10/1998	25.9	159.1377	210.25045	0.049142556221458834
BL	580	12/08/1998	27.549999999999997	147.367	211.5187	0.04425325863989639
BL	582	12/08/1998	30.133333333333336	131.0567	210.7831	0.011556734872133902
BL	584	12/08/1998	32.56666666666667	113.271	209.6554	0.017070322086184628
BL	585	12/08/1998	35.45	97.6133	205.7441	0.011219959504017855
BL	586	12/08/1998	40.5	77.2419	209.2791	0.007856742013183975
BL	587	12/08/1998	40.25	64.6909	213.7679	0.013834697892780336
BL	647	20/10/1998	31.950000000000003	87.5384	229.2963	0.21163407183400196
BL	656	16/10/1998	25.5	139.6418	217.9859	0.0124783549621155
BL	705	22/09/1998	18.599999999999998	103.137	90.00079999999998	0.03242873508816763
BL	707	23/09/1998	39.400000000000006	42.3859	83.9209	0.012114139017789863
BL	708	09/08/1998	73.66666666666667	2.1356	175.03033333333335	0.014803596931903432
BL	756	03/09/1998	18.549999999999997	148.4241	134.5715	0.030018684106976043
BL	758	20/09/1998	26.5	97.7553	127.4319	0.030018684106976078
